i,lid_1,rc_1,exp_2|1,distcomp,dataset,workload_description,eps_0.05,eps_0.1,eps_0.5,eps_1,lid_10,rc_10,exp_20|10
882,,,,0.0038108,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,3e-06,0.0110986,0.5495208,32.00656,1.7918426,1.0227855
883,,,,0.0046172,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.6e-06,1.12e-05,0.025163,0.8902954,35.138546,1.7113967,1.0117812
884,,,,0.0031812,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,3e-06,0.0001548,0.0781112,29.422733,2.0749722,1.0418788
885,,,,0.0008526,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,7.4e-06,0.0024464,0.7907296,34.558823,1.7761401,1.0143229
886,,,,0.000887,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,5.2e-06,0.0030624,0.3096072,47.1541,1.928198,1.0191181
887,,,,0.0010232,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,1.2e-06,0.0008096,0.078629,33.526875,2.0022643,1.0154418
888,,,,0.0009292,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8.2e-06,4.82e-05,0.0067656,0.749504,149.92075,1.8889558,1.0167286
889,,,,0.0179718,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.4e-06,1.18e-05,0.0442404,0.9272802,57.370274,1.6896483,1.012852
890,,,,0.0875008,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.6e-06,2.58e-05,0.043237,0.9861058,93.43486,1.6744845,1.0130134
891,,,,0.0039604,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1e-06,4.8e-06,0.000732,0.0849956,60.19949,2.0841224,1.0246773
892,,,,0.0134034,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,6.8e-06,0.0115068,0.7906402,48.99378,1.769378,1.0194081
893,,,,0.0098982,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,4e-07,0.0006784,0.0867372,26.58941,1.930411,1.0136262
894,,,,0.0827332,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),9e-06,0.0001142,0.5958182,0.9999984,103.8179,1.4449956,1.0094134
895,,,,0.0008134,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.6e-06,3.32e-05,0.0043748,0.819547,87.84378,1.8423072,1.0125602
896,,,,0.0459122,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,6e-07,0.0003104,0.1033514,17.641958,1.8617711,1.0381106
897,,,,0.0119952,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.2e-06,4.22e-05,0.1309032,0.9704162,78.96271,1.6492409,1.0124441
898,,,,0.01799,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,6e-07,0.0012874,0.4289526,21.66474,1.729828,1.0159527
899,,,,0.234625,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.8e-06,6.2e-05,0.1208648,0.9808418,49.58718,1.6190656,1.0065023
900,,,,0.0073044,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,2e-06,0.0054356,0.723864,20.811928,1.7335414,1.0137337
901,,,,0.0026806,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-06,2.68e-05,0.0121268,0.6756504,71.818,1.873927,1.0114437
902,,,,0.0473304,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.2e-06,3.2e-05,0.0072348,0.4681504,77.116844,1.9295344,1.012804
903,,,,0.0061274,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.4e-06,1.28e-05,0.0128482,0.4510946,53.43848,1.9180404,1.0120157
904,,,,0.0012008,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,1.32e-05,0.0080632,0.6938288,41.145996,1.8175032,1.0095916
905,,,,0.0041792,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,2.4e-06,0.0006348,0.222967,31.66601,1.9599938,1.0170585
906,,,,0.003022,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,7e-06,0.0041594,0.3967202,83.390495,1.8984197,1.0099702
907,,,,0.0043774,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.8e-06,1.24e-05,0.0130164,0.8106448,78.57296,1.7989376,1.0207695
908,,,,0.0417122,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,1e-05,0.054903,0.9071588,31.905937,1.6770431,1.0130339
909,,,,0.0011646,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),9e-06,5.86e-05,0.0160372,0.8198646,94.15119,1.8155777,1.0085676
910,,,,0.0059256,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,2e-06,0.0015294,0.1871028,32.04364,1.9293336,1.021745
911,,,,0.0022374,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.2e-06,3.56e-05,0.0386698,0.9888238,101.60709,1.6903288,1.0135347
912,,,,0.0224124,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,6.4e-06,0.0542544,0.9634192,58.01638,1.6103554,1.0134788
913,,,,0.0108612,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,5.4e-06,0.1486756,0.9992006,65.04513,1.5284141,1.0189797
914,,,,0.0242928,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.2e-06,4.26e-05,0.2292388,0.999122,60.62303,1.5286258,1.0064415
915,,,,0.004285,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.64e-05,0.0001548,0.032351,0.9601352,102.01005,1.725613,1.0091745
916,,,,0.0070648,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.76e-05,0.0002756,0.1403368,0.9958478,135.45238,1.6289583,1.0100882
917,,,,0.0015876,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-07,1.04e-05,0.004171,0.4660746,59.604607,1.8892113,1.0090894
918,,,,0.053763,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.4e-06,5.26e-05,0.3666848,0.9999738,62.727245,1.4746413,1.0088619
919,,,,0.0094592,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-07,6e-06,0.0105416,0.844456,42.942234,1.7303635,1.0141741
920,,,,0.0043322,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,3.2e-06,0.0330342,0.9457376,42.80622,1.6231322,1.0212809
921,,,,0.0016178,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,1.6e-06,0.0016632,0.2089026,28.007545,1.9128965,1.0264894
922,,,,0.0031136,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,1.32e-05,0.0021726,0.3682634,34.441856,1.9459558,1.0128016
923,,,,0.0008824,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.8e-06,1.22e-05,0.0117806,0.6590894,83.77121,1.8393679,1.0200891
924,,,,0.0404596,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,2e-06,0.0020478,0.5854974,34.258656,1.7897636,1.040351
925,,,,0.0220018,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,2.2e-06,0.006534,0.291366,32.579674,1.8911977,1.0246679
926,,,,0.053222,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,8e-06,0.073257,0.9835926,47.63286,1.5736603,1.0191568
927,,,,0.005712,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.4e-06,5e-06,0.009938,0.6724038,43.413013,1.8119999,1.0222583
928,,,,0.0027632,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,1e-06,0.0006376,0.1713492,26.437702,1.9046707,1.0296613
929,,,,0.028808,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-07,2e-06,0.0005882,0.3486246,26.837324,1.8595626,1.0305165
930,,,,0.006097,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,2.66e-05,0.0933198,0.9991026,62.82845,1.56369,1.00653
931,,,,0.0007206,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.2e-06,1.58e-05,0.0262332,0.9597886,53.29439,1.6780301,1.0125731
932,,,,0.018234,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-07,4.6e-06,0.009267,0.767785,38.79224,1.7522144,1.0156996
933,,,,0.0062808,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,5e-06,0.0379718,0.9937386,56.34337,1.6140234,1.0269814
934,,,,0.0082954,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,1.8e-06,0.000451,0.0568558,26.24045,2.0571303,1.023806
935,,,,0.0050808,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,2.6e-06,0.000908,0.1315036,36.503624,2.0220754,1.0156618
936,,,,0.0034226,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,1.46e-05,0.0340402,0.7202116,56.274452,1.7858316,1.0147599
937,,,,0.2115998,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.22e-05,0.000331,0.6076928,0.9999998,157.35138,1.445319,1.0110624
938,,,,0.0008116,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.2e-06,4.8e-06,0.000221,0.0470104,68.106575,2.186696,1.0261594
939,,,,0.0115416,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6.6e-06,5.94e-05,0.0752996,0.9080356,91.85377,1.7253292,1.0119301
940,,,,0.0689546,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.02e-05,0.000647,0.7311994,1.0,122.73356,1.4011292,1.005306
941,,,,0.0263466,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,3.4e-06,0.0062394,0.7483848,40.69816,1.7332895,1.011161
942,,,,0.0031806,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.02e-05,0.0001018,0.016564,0.8810018,65.51701,1.8258898,1.0088159
943,,,,0.0309982,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.8e-06,5.04e-05,0.200069,0.9928826,79.141556,1.60088,1.0191946
944,,,,0.0026256,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),0.0001828,0.0029092,0.1117016,0.959768,234.33417,1.7171571,1.0026418
945,,,,0.0757848,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-05,0.0001452,0.2607992,0.9980426,134.0965,1.5695121,1.0055451
946,,,,0.050181,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,8.6e-06,0.0231692,0.8144054,57.423332,1.7475829,1.0103688
947,,,,0.0040482,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,3.8e-06,0.0051394,0.4616,55.65047,1.8609749,1.0288664
948,,,,0.0210634,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4.4e-06,3.56e-05,0.1027832,0.9930706,70.5839,1.6193947,1.0123081
949,,,,0.001026,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.6e-06,6.4e-06,0.0011174,0.3884134,41.75914,1.9434701,1.020905
950,,,,0.0012988,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-07,7e-06,0.0057032,0.3748874,49.736153,1.89666,1.0099615
951,,,,0.001014,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.4e-06,1.2e-05,0.0023002,0.3309806,56.029213,1.944697,1.0161371
952,,,,0.002578,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.4e-06,4.2e-06,0.0045756,0.4882944,39.093433,1.866119,1.0252899
953,,,,0.0695182,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,4.2e-06,0.033716,0.9549088,69.389404,1.6512247,1.0121784
954,,,,0.0239252,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1e-06,1.6e-06,0.0080774,0.8529558,23.758463,1.6718704,1.0443662
955,,,,0.0013672,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4.2e-06,1.6e-05,0.0245766,0.5220276,88.35209,1.9035196,1.0169841
956,,,,0.0029114,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4.02e-05,0.000443,0.05204,0.7919466,150.35497,1.8070325,1.0059289
957,,,,0.0216398,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),7e-06,4.14e-05,0.1451992,0.9948224,89.80383,1.6096137,1.0041275
958,,,,0.0025214,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,8e-07,0.0007926,0.3006822,22.999453,1.7955108,1.0184917
959,,,,0.1176058,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,3.8e-06,0.020376,0.92334,55.56416,1.6631451,1.0244662
960,,,,0.0012676,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,1e-05,0.0112972,0.6731302,45.21336,1.8171343,1.0134163
961,,,,0.01449,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8.8e-06,6.74e-05,0.2986378,0.9998418,84.0276,1.5253302,1.0079364
962,,,,0.0023824,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4.2e-06,4.52e-05,0.0281168,0.9193682,80.08925,1.7380512,1.0088152
963,,,,0.0049534,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.6e-06,2.58e-05,0.020306,0.299567,54.083443,1.9388266,1.0075141
964,,,,0.0088478,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,9.4e-06,0.0121906,0.4215584,41.003532,1.8723555,1.0111024
965,,,,0.0012988,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.2e-06,9.6e-06,0.0016312,0.3773344,72.21127,1.9545437,1.0155028
966,,,,0.0242822,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6.8e-06,7.44e-05,0.288864,0.9997292,78.40555,1.5247782,1.0106231
967,,,,0.0023996,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-07,2.4e-06,0.0009664,0.1154958,34.09171,2.0057902,1.0181422
968,,,,0.0109276,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1e-06,7.2e-06,0.023269,0.8230258,49.238487,1.7326766,1.0198255
969,,,,0.0077204,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.8e-06,3.74e-05,0.0279978,0.857633,47.51385,1.7659506,1.0096208
970,,,,0.0462544,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.6e-06,3.54e-05,0.3806964,0.9998752,53.135624,1.474657,1.0146136
971,,,,0.021226,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),8e-06,7.28e-05,0.0993124,0.992992,142.10086,1.6439273,1.0200413
972,,,,0.0064516,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,1.72e-05,0.0192572,0.4932258,43.547928,1.8761778,1.0099475
973,,,,0.0578314,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),5.6e-06,8.32e-05,0.5961188,1.0,85.28399,1.4222609,1.0091021
974,,,,0.0019564,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,2e-06,0.0018358,0.594014,29.117628,1.7824537,1.0147392
975,,,,0.0082352,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.2e-06,5.4e-06,0.00663,0.6227508,52.412598,1.8289839,1.0193602
976,,,,0.0025224,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4.8e-06,2.86e-05,0.0265364,0.9440476,71.6135,1.7391535,1.0122921
977,,,,0.0076196,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.2e-06,2.34e-05,0.0475486,0.7414186,59.17502,1.7878113,1.010517
978,,,,0.0733064,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.8e-06,3.62e-05,0.2029518,0.998656,71.7946,1.5645525,1.018435
979,,,,0.0015992,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.8e-06,1.26e-05,0.0117122,0.707986,57.14129,1.8041244,1.015093
980,,,,0.008288,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),3.8e-06,1.88e-05,0.0060862,0.6477754,65.861176,1.8733974,1.0166141
981,,,,0.3501924,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.08e-05,0.000846,0.7271756,1.0,126.964066,1.3972083,1.0096745
982,,,,0.0246074,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2.8e-06,3.34e-05,0.1089886,0.9973642,62.867058,1.5802083,1.0059338
983,,,,0.0020848,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6.8e-06,3.26e-05,0.0252662,0.9404784,100.94629,1.7479175,1.009255
984,,,,0.0040454,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),4e-07,4.6e-06,0.0082538,0.6817206,46.626522,1.7785019,1.0133054
985,,,,0.0039442,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1e-06,5.2e-06,0.0127614,0.5189882,43.19482,1.8382723,1.0192764
986,,,,0.0221864,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),2e-07,1.4e-06,0.009046,0.6848846,34.34529,1.7289208,1.0238496
987,,,,0.0038408,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1.3e-05,0.0001104,0.0856114,0.9974618,80.53798,1.6261616,1.0059853
988,,,,0.0080072,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),6e-06,6.32e-05,0.0283374,0.8324094,71.13153,1.7790856,1.0100589
989,,,,0.0096786,text2image-angular-200-10M,File(queries_text2image-angular-200-1K),1e-06,9e-06,0.0441122,0.9552048,63.4844,1.6555353,1.0125153
