i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
226,28.42314481945428,2.7004318,1.0201038,0.0010794,sald-128-100m,File(sald-128-1k),0.0011822,0.1010068,0.7124956
227,31.317159731884836,1.6296358,1.0126594,0.0009322,sald-128-100m,File(sald-128-1k),0.8062198,1.0,1.0
228,80.16031944353652,1.3487754,1.0119721,0.1355804,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
229,17.230168946789174,4.199705,1.0479313,0.002886,sald-128-100m,File(sald-128-1k),0.0003438,0.0081842,0.0804782
230,34.72884471298832,1.6612967,1.0180336,0.0159834,sald-128-100m,File(sald-128-1k),0.5379734,1.0,1.0
231,16.27748966832353,1.9443139,1.0417315,0.0027836,sald-128-100m,File(sald-128-1k),0.0653352,1.0,1.0
232,15.281309194054984,2.834016,1.0739436,0.0023472,sald-128-100m,File(sald-128-1k),0.0010534,0.114834,0.739861
233,53.20923742010298,2.5693746,1.0158455,0.0116234,sald-128-100m,File(sald-128-1k),0.0921656,0.550083,1.0
234,25.769405559033224,2.9691694,1.0426909,0.0013678,sald-128-100m,File(sald-128-1k),0.0032988,0.1651538,0.7385856
235,46.234526084171044,1.8229201,1.0086157,0.0305194,sald-128-100m,File(sald-128-1k),0.480617,1.0,1.0
236,6.558349679807173,4.8705425,1.2605381,0.001062,sald-128-100m,File(sald-128-1k),6.4e-06,3.12e-05,0.0002242
237,9.796694985784525,3.515756,1.0494001,0.011091,sald-128-100m,File(sald-128-1k),0.0002118,0.021287,0.1149906
238,40.99325424899682,2.3360224,1.0229253,0.0045674,sald-128-100m,File(sald-128-1k),0.082316,0.8116452,1.0
239,43.00609695921048,2.2362335,1.0161358,0.0101768,sald-128-100m,File(sald-128-1k),0.1099172,0.93221,1.0
240,22.48180828172682,2.6563885,1.0230652,0.0026824,sald-128-100m,File(sald-128-1k),0.0156918,0.4708468,0.9852696
241,33.52994294894074,1.8960347,1.0281053,0.0149882,sald-128-100m,File(sald-128-1k),0.2449322,1.0,1.0
242,18.387811056955478,3.3086908,1.0274665,0.002925,sald-128-100m,File(sald-128-1k),0.0024538,0.0430828,0.3214264
243,36.78464555268045,2.1728413,1.0080659,0.0023774,sald-128-100m,File(sald-128-1k),0.1004302,0.9603534,1.0
244,23.295989901460345,8.163852,1.0257372,0.0016412,sald-128-100m,File(sald-128-1k),0.0005664,0.0038656,0.0126928
245,18.91226840078732,2.8624437,1.0331707,0.0013584,sald-128-100m,File(sald-128-1k),0.0032482,0.1380976,0.730695
246,22.320512148332067,4.2149444,1.0401021,0.001307,sald-128-100m,File(sald-128-1k),0.0028534,0.054019,0.2078104
247,25.532198867932646,2.3012736,1.0612214,0.0076486,sald-128-100m,File(sald-128-1k),0.034532,0.9116562,1.0
248,28.767972307829723,2.0740757,1.0332144,0.0017688,sald-128-100m,File(sald-128-1k),0.0277046,0.9901232,1.0
249,15.985929908714878,7.5033894,1.0471425,0.001553,sald-128-100m,File(sald-128-1k),0.0005552,0.0038496,0.0101772
250,130.47653862353678,1.3245289,1.0059347,0.1389666,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
251,35.20906269647768,2.1827219,1.0529499,0.0049436,sald-128-100m,File(sald-128-1k),0.0395106,0.9828154,1.0
252,24.760476430475787,3.0290878,1.0120876,0.0022602,sald-128-100m,File(sald-128-1k),0.0204222,0.2751048,0.784155
253,89.39271708459599,1.5570843,1.0139624,0.0272658,sald-128-100m,File(sald-128-1k),0.957049,1.0,1.0
254,12.464976606898292,2.587662,1.0347319,0.00406,sald-128-100m,File(sald-128-1k),0.0001384,0.0459596,0.5288542
255,30.322156296251507,5.5436797,1.0315471,0.0025494,sald-128-100m,File(sald-128-1k),0.0004424,0.0047518,0.0279682
256,29.295193206857462,2.0132768,1.0127895,0.0284448,sald-128-100m,File(sald-128-1k),0.1775354,0.9786748,1.0
257,37.8031988107776,2.5412428,1.0249301,0.0209952,sald-128-100m,File(sald-128-1k),0.041863,0.5176326,0.9944236
258,18.904017662793798,11.500683,1.088164,0.0018762,sald-128-100m,File(sald-128-1k),6.76e-05,0.0004634,0.0011922
259,33.45588616657426,3.4218724,1.026721,0.0106628,sald-128-100m,File(sald-128-1k),0.007546,0.0936256,0.4334344
260,89.67917646004771,1.3836733,1.0073788,0.100241,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
261,53.84119056096992,1.8051175,1.0205722,0.02913,sald-128-100m,File(sald-128-1k),0.5051268,1.0,1.0
262,17.313672265288947,2.0561779,1.054337,0.0009214,sald-128-100m,File(sald-128-1k),0.0185316,0.7875052,1.0
263,55.54368011306811,2.1571128,1.0313324,0.005683,sald-128-100m,File(sald-128-1k),0.1194564,0.997414,1.0
264,39.670770400152705,2.7704432,1.0494158,0.001887,sald-128-100m,File(sald-128-1k),0.0066712,0.2606538,0.9992294
265,14.74327882362697,2.248551,1.0156767,0.0096638,sald-128-100m,File(sald-128-1k),0.0221236,0.6909788,1.0
266,46.88785444212792,2.139405,1.0146513,0.0224928,sald-128-100m,File(sald-128-1k),0.1803318,0.9880332,1.0
267,38.475886087224744,2.4136074,1.0373379,0.0069606,sald-128-100m,File(sald-128-1k),0.0623924,0.634825,1.0
268,33.0778789972861,1.5632588,1.017182,0.156879,sald-128-100m,File(sald-128-1k),0.9637902,1.0,1.0
269,19.745434006748884,5.536707,1.0441511,0.0047738,sald-128-100m,File(sald-128-1k),0.0008758,0.0068554,0.0260522
270,20.326553827385727,2.5354922,1.0422893,0.0017218,sald-128-100m,File(sald-128-1k),0.0169588,0.4789274,0.9995586
271,59.21711722205163,1.4944985,1.0049268,0.1109488,sald-128-100m,File(sald-128-1k),0.9999836,1.0,1.0
272,12.577068522458985,2.4925964,1.0347364,0.0020564,sald-128-100m,File(sald-128-1k),6.8e-06,0.0020688,0.0783506
273,23.148004551850043,2.2120876,1.0287199,0.0198892,sald-128-100m,File(sald-128-1k),0.0218368,0.7598394,1.0
274,8.968719450120144,3.9410696,1.0365673,0.0051366,sald-128-100m,File(sald-128-1k),1.8e-06,0.0009954,0.0124424
275,30.98667081726592,2.9737592,1.0159334,0.0045302,sald-128-100m,File(sald-128-1k),0.0337582,0.2596268,0.741912
276,11.875600683491232,5.0166497,1.0398779,0.0010502,sald-128-100m,File(sald-128-1k),0.0003026,0.0045068,0.0289012
277,24.194980078568726,3.8374736,1.0396912,0.0041806,sald-128-100m,File(sald-128-1k),0.0038444,0.0437194,0.2033892
278,19.66743915755084,2.6716743,1.0241239,0.0011216,sald-128-100m,File(sald-128-1k),0.001412,0.2743786,0.998264
279,17.09859497345007,3.4376328,1.039014,0.0010754,sald-128-100m,File(sald-128-1k),0.0005092,0.0376766,0.3457782
280,26.145283976216,3.1515896,1.0340438,0.0010128,sald-128-100m,File(sald-128-1k),0.00365,0.1307334,0.648127
281,54.96212045798745,2.488201,1.0138996,0.021689,sald-128-100m,File(sald-128-1k),0.0840378,0.6299816,0.9997684
282,34.54275033096952,2.0512037,1.0241265,0.002728,sald-128-100m,File(sald-128-1k),0.105354,0.9995966,1.0
283,22.479687332132627,2.0960839,1.0349144,0.0088172,sald-128-100m,File(sald-128-1k),0.0298464,0.9973374,1.0
284,33.229771094628916,2.0322978,1.0258282,0.0007984,sald-128-100m,File(sald-128-1k),0.1059038,0.9999408,1.0
285,36.84441740803289,1.9265331,1.0166171,0.0053626,sald-128-100m,File(sald-128-1k),0.2191198,1.0,1.0
286,18.456233227572575,2.6735957,1.03117,0.0020336,sald-128-100m,File(sald-128-1k),0.0008482,0.0724894,0.8387286
287,27.499272246546898,2.1883934,1.0352336,0.0044828,sald-128-100m,File(sald-128-1k),0.0674312,0.9313696,1.0
288,33.1932830453245,2.363497,1.008592,0.0137882,sald-128-100m,File(sald-128-1k),0.1131664,0.6450882,1.0
289,69.91528250766187,1.7781388,1.0207663,0.0066256,sald-128-100m,File(sald-128-1k),0.6096158,1.0,1.0
290,21.812653083560768,1.9256197,1.0139763,0.002966,sald-128-100m,File(sald-128-1k),0.197205,0.999973,1.0
291,54.37923003994847,3.7227032,1.0381992,0.0033636,sald-128-100m,File(sald-128-1k),0.0101082,0.0754078,0.437305
292,74.84093247129103,1.2842928,1.0064518,0.0948874,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
293,39.742600594019834,2.4896646,1.0215012,0.021905,sald-128-100m,File(sald-128-1k),0.0592206,0.6534698,1.0
294,18.550815635530675,3.5431025,1.0355192,0.0019098,sald-128-100m,File(sald-128-1k),0.0009908,0.0170562,0.11045
295,59.68418405817279,1.32593,1.0109484,0.0436566,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
296,24.66449075806846,2.947822,1.0487367,0.0052284,sald-128-100m,File(sald-128-1k),0.0162584,0.2303906,0.8500752
297,47.53407026630824,1.7420021,1.0224167,0.0191714,sald-128-100m,File(sald-128-1k),0.5587354,1.0,1.0
298,37.656425125031284,2.5340295,1.0291764,0.004424,sald-128-100m,File(sald-128-1k),0.0123556,0.7278104,1.0
299,149.399607455353,1.4437461,1.0101604,0.112916,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
300,29.80498879543429,2.2477295,1.0257571,0.0015846,sald-128-100m,File(sald-128-1k),0.038202,0.8837362,1.0
301,17.654390438376595,2.2663305,1.0182737,0.0024648,sald-128-100m,File(sald-128-1k),0.0059524,0.5372098,1.0
302,16.633216198923662,2.8027718,1.0334477,0.0024706,sald-128-100m,File(sald-128-1k),0.00125,0.0629272,0.638696
303,36.77627435053936,2.6730602,1.0245427,0.0045114,sald-128-100m,File(sald-128-1k),0.021066,0.3611928,0.9962784
304,103.98183368400205,1.3527492,1.0088477,0.1166624,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
305,67.42586363305884,2.2771928,1.0228592,0.0031952,sald-128-100m,File(sald-128-1k),0.0455042,0.9866158,1.0
306,34.484539597139616,2.0892143,1.0160605,0.025244,sald-128-100m,File(sald-128-1k),0.073559,0.9757676,1.0
307,42.20564544439345,2.5157924,1.0439955,0.004376,sald-128-100m,File(sald-128-1k),0.0379626,0.5928874,0.9992326
308,22.370959523457554,2.4108071,1.0400566,0.0007918,sald-128-100m,File(sald-128-1k),0.0063192,0.70738,1.0
309,67.22098860899982,3.4665875,1.0202653,0.0032716,sald-128-100m,File(sald-128-1k),0.0109916,0.1008748,0.5447926
310,21.394211266782715,2.92279,1.0545439,0.0033136,sald-128-100m,File(sald-128-1k),0.0041568,0.186118,0.8547456
311,25.30879973691376,1.9496422,1.0174791,0.0212086,sald-128-100m,File(sald-128-1k),0.2154666,1.0,1.0
312,4.364988956812599,8.262891,1.2382476,0.0016286,sald-128-100m,File(sald-128-1k),2.2e-06,9.8e-06,2.28e-05
313,8.710577882127806,5.2307253,1.1427678,0.0013818,sald-128-100m,File(sald-128-1k),1.02e-05,0.000117,0.0006662
314,36.61509439802042,2.7163422,1.0303115,0.0055306,sald-128-100m,File(sald-128-1k),0.0346548,0.3883162,0.9359098
315,15.869043617531625,4.533341,1.0471263,0.0033532,sald-128-100m,File(sald-128-1k),0.0014756,0.0143676,0.0707212
316,89.87753067528546,1.4464165,1.0060871,0.0478226,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
317,67.83938938094005,1.3614872,1.0189865,0.0151088,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
318,24.636623723193146,3.3045695,1.0305982,0.0013802,sald-128-100m,File(sald-128-1k),0.0016952,0.0683028,0.5923844
319,27.590101645686733,2.2732093,1.0458858,0.0055492,sald-128-100m,File(sald-128-1k),0.0338566,0.800387,1.0
320,33.5221227685825,3.1581037,1.0300728,0.0029696,sald-128-100m,File(sald-128-1k),0.0150686,0.1701364,0.6880292
321,50.913550540387575,2.0634086,1.0063653,0.0092508,sald-128-100m,File(sald-128-1k),0.1881444,0.9839422,1.0
322,36.431726999001604,1.9713613,1.0245397,0.028339,sald-128-100m,File(sald-128-1k),0.2675654,1.0,1.0
323,61.61687363172851,1.8061371,1.0188602,0.0479776,sald-128-100m,File(sald-128-1k),0.5054026,1.0,1.0
324,174.19021839095785,1.4001372,1.0098503,0.1490356,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
325,35.50991457291992,1.8723142,1.0094385,0.018706,sald-128-100m,File(sald-128-1k),0.3661466,1.0,1.0
326,25.491155450785087,4.7702603,1.0228605,0.0020888,sald-128-100m,File(sald-128-1k),0.0023672,0.020308,0.0756758
327,47.6003527416013,2.5913477,1.013247,0.0031874,sald-128-100m,File(sald-128-1k),0.0320652,0.5086726,0.9997892
328,35.21004345321356,2.0218709,1.0688472,0.003349,sald-128-100m,File(sald-128-1k),0.1112412,0.99996,1.0
329,21.727219865963026,2.5062273,1.0350591,0.0017266,sald-128-100m,File(sald-128-1k),0.0121918,0.4694546,0.9999934
330,39.1355159029525,2.7978027,1.0459745,0.0016092,sald-128-100m,File(sald-128-1k),0.0134124,0.3573828,0.9248112
331,23.867902128466653,2.4356813,1.0552788,0.0010196,sald-128-100m,File(sald-128-1k),0.0039592,0.4509008,0.9982466
332,8.688117420998358,5.1166964,1.0848168,0.0036478,sald-128-100m,File(sald-128-1k),1.6e-05,0.0015104,0.0103148
333,119.93094345777904,1.4150456,1.0102541,0.094596,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
334,24.82232588468252,2.3511958,1.0340712,0.0036554,sald-128-100m,File(sald-128-1k),0.0463588,0.7805408,1.0
335,101.51167986446728,1.4587007,1.0092301,0.0995558,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
336,13.302437839454782,8.748123,1.0488421,0.0016702,sald-128-100m,File(sald-128-1k),0.000172,0.0014598,0.0042758
337,83.2088263424119,2.127761,1.0106759,0.009563,sald-128-100m,File(sald-128-1k),0.2352056,0.9914178,1.0
338,31.776395353071727,2.7937565,1.0486232,0.0036492,sald-128-100m,File(sald-128-1k),0.0056902,0.3370018,0.9942324
339,40.66653144163727,2.5867598,1.0381747,0.0153002,sald-128-100m,File(sald-128-1k),0.0178622,0.6137286,0.9996134
340,39.13869470580295,2.0495925,1.0345335,0.0014316,sald-128-100m,File(sald-128-1k),0.1722588,0.9987736,1.0
341,15.30796452322642,2.0485086,1.0296668,0.0118122,sald-128-100m,File(sald-128-1k),0.0004312,0.1574094,0.9656264
342,39.8186344071707,2.2261236,1.0179498,0.0070512,sald-128-100m,File(sald-128-1k),0.0494338,0.8280596,1.0
343,38.703459299835174,10.683132,1.051504,0.0024286,sald-128-100m,File(sald-128-1k),0.0001716,0.000876,0.0025986
344,87.97290110868634,1.3178736,1.0098842,0.089587,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
345,12.826155075445916,3.8393333,1.0209843,0.0034934,sald-128-100m,File(sald-128-1k),0.0020592,0.020923,0.1253308
346,36.23424423514268,3.4729445,1.0435392,0.0018482,sald-128-100m,File(sald-128-1k),0.0015094,0.0479756,0.446883
347,30.068603408443725,2.774779,1.0410526,0.002328,sald-128-100m,File(sald-128-1k),0.0098652,0.3333638,0.9362944
348,47.298471213669934,2.6761515,1.0371335,0.0021568,sald-128-100m,File(sald-128-1k),0.0238454,0.551914,0.9964726
349,12.856991799294539,2.2565355,1.0351768,0.0037954,sald-128-100m,File(sald-128-1k),0.0073082,0.595332,0.9999998
350,54.89410273084584,3.3289266,1.0376196,0.0021972,sald-128-100m,File(sald-128-1k),0.002829,0.1407452,0.6513772
351,45.01759052136852,2.8548837,1.0327117,0.0021694,sald-128-100m,File(sald-128-1k),0.0048328,0.3393934,0.9849512
352,33.098791033649775,2.305654,1.0217099,0.0070996,sald-128-100m,File(sald-128-1k),0.0635628,0.731571,1.0
353,19.119732614996696,3.2622657,1.0533218,0.0013286,sald-128-100m,File(sald-128-1k),0.0004122,0.0273208,0.2557112
354,17.628566799837383,2.577886,1.0392362,0.003969,sald-128-100m,File(sald-128-1k),0.003812,0.1692968,0.877362
355,18.845531980378524,3.1052904,1.0584013,0.0018448,sald-128-100m,File(sald-128-1k),0.0020294,0.1213964,0.6209262
356,128.2584331030193,1.2460221,1.0103616,0.0607434,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
357,104.68478089154523,1.4407042,1.0088649,0.0562166,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
358,34.013352520701126,2.5698175,1.024036,0.001962,sald-128-100m,File(sald-128-1k),0.011804,0.6374274,1.0
359,25.986578179170422,2.3661053,1.0222623,0.0040702,sald-128-100m,File(sald-128-1k),0.009128,0.8890368,1.0
360,27.80167838041984,2.313405,1.0119475,0.0033576,sald-128-100m,File(sald-128-1k),0.038079,0.8465402,1.0
361,27.850640981915358,2.9573534,1.0315684,0.0024738,sald-128-100m,File(sald-128-1k),0.0009526,0.0547352,0.7427124
362,63.37638660997171,1.3049623,1.0073514,0.1228162,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
363,20.583968319208182,2.41531,1.0267366,0.0038614,sald-128-100m,File(sald-128-1k),0.0385956,0.6400714,1.0
364,27.946643309826577,2.9415596,1.0273725,0.0020758,sald-128-100m,File(sald-128-1k),0.0019244,0.1279826,0.842713
365,47.36620695239712,1.5019081,1.0143707,0.099552,sald-128-100m,File(sald-128-1k),0.9999998,1.0,1.0
366,13.48780812766153,2.5125115,1.029534,0.0007266,sald-128-100m,File(sald-128-1k),0.002406,0.266395,0.9963984
367,35.163487620047846,1.9024367,1.0136079,0.0109132,sald-128-100m,File(sald-128-1k),0.287336,0.9999998,1.0
368,31.77116010747658,1.7193168,1.0301282,0.0099998,sald-128-100m,File(sald-128-1k),0.6863086,1.0,1.0
369,35.069851284704875,2.0053687,1.0097971,0.0151214,sald-128-100m,File(sald-128-1k),0.1516362,0.9999994,1.0
370,30.23591895140725,3.206684,1.0300146,0.0058578,sald-128-100m,File(sald-128-1k),0.0148966,0.1681844,0.6273608
371,31.817404204807882,2.0051908,1.0457654,0.0071474,sald-128-100m,File(sald-128-1k),0.1964294,0.9960482,1.0
372,4.741835561887959,5.403081,1.2759066,0.0015462,sald-128-100m,File(sald-128-1k),2.8e-06,4.2e-05,0.0003156
373,13.26244120723046,9.128399,1.0431153,0.001628,sald-128-100m,File(sald-128-1k),0.0001654,0.0012134,0.0033494
374,21.689412439998396,2.2533743,1.0398592,0.0022874,sald-128-100m,File(sald-128-1k),0.0099426,0.9060588,1.0
375,29.149163907384793,1.7980275,1.0257361,0.0013254,sald-128-100m,File(sald-128-1k),0.5479896,1.0,1.0
376,41.71435055362397,2.2253573,1.0165944,0.0200312,sald-128-100m,File(sald-128-1k),0.1077484,0.8806248,1.0
377,9.745677667763523,8.562466,1.0504,0.0012556,sald-128-100m,File(sald-128-1k),3.26e-05,0.0002288,0.0007596
378,50.985983572815854,2.041551,1.022313,0.0919326,sald-128-100m,File(sald-128-1k),0.1967034,0.9999868,1.0
379,10.07791150236803,2.8246183,1.0998143,0.0008496,sald-128-100m,File(sald-128-1k),0.0002036,0.0900462,0.6453428
380,25.608699688379023,2.3479571,1.0253617,0.0069188,sald-128-100m,File(sald-128-1k),0.0453124,0.7641558,1.0
381,27.992833628342343,1.9478526,1.0245456,0.00555,sald-128-100m,File(sald-128-1k),0.189192,0.9964694,1.0
382,41.430841802120874,1.8251265,1.0130407,0.004095,sald-128-100m,File(sald-128-1k),0.4220442,1.0,1.0
383,18.45175282746198,2.6110535,1.0440766,0.0024332,sald-128-100m,File(sald-128-1k),0.00073,0.221699,0.9883596
384,23.26056145551234,2.8807187,1.0485901,0.0011356,sald-128-100m,File(sald-128-1k),0.0012454,0.1539278,0.9015976
385,26.431080420432476,2.6786575,1.0437446,0.0030014,sald-128-100m,File(sald-128-1k),0.004206,0.4347744,0.9999852
386,12.199096001294015,3.613862,1.0395436,0.0016318,sald-128-100m,File(sald-128-1k),0.000401,0.0234318,0.1673782
387,40.486501309481135,2.064419,1.0197544,0.007404,sald-128-100m,File(sald-128-1k),0.0819284,0.9981808,1.0
388,10.974415817769492,4.89074,1.0745766,0.0022434,sald-128-100m,File(sald-128-1k),0.0001436,0.0021718,0.0100458
389,16.25812080683543,3.8659093,1.0421896,0.0011194,sald-128-100m,File(sald-128-1k),0.0005626,0.0122894,0.1648892
390,30.159911972961723,2.5099788,1.0245748,0.0033858,sald-128-100m,File(sald-128-1k),0.0155946,0.5408742,1.0
391,20.066131582512583,2.3636851,1.024042,0.0049352,sald-128-100m,File(sald-128-1k),0.0395214,0.6272112,0.9999114
392,22.70764038703154,3.6034098,1.0371996,0.0016964,sald-128-100m,File(sald-128-1k),0.0004742,0.0234014,0.2518508
393,27.34027768364325,2.8038437,1.0587453,0.0057924,sald-128-100m,File(sald-128-1k),0.0139818,0.3228726,0.98463
394,11.677509565719197,4.0968328,1.0593123,0.0020956,sald-128-100m,File(sald-128-1k),0.0004606,0.0092204,0.0741008
395,18.449725552531408,2.7554395,1.0222894,0.0016564,sald-128-100m,File(sald-128-1k),0.0107364,0.256721,0.9366004
396,14.920257080415567,2.8734207,1.0425225,0.0027642,sald-128-100m,File(sald-128-1k),0.0003064,0.0359376,0.2822666
397,26.150303896465136,1.975977,1.0478072,0.0017682,sald-128-100m,File(sald-128-1k),0.0071044,0.9999908,1.0
398,10.94838136636736,6.0704856,1.0552987,0.0024492,sald-128-100m,File(sald-128-1k),0.0001148,0.0010716,0.004279
399,25.60556939320076,4.69754,1.0114101,0.003941,sald-128-100m,File(sald-128-1k),0.0052334,0.0405614,0.139411
400,17.162032452764496,1.926904,1.0237898,0.0017928,sald-128-100m,File(sald-128-1k),0.0479472,0.9862926,1.0
