i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
842,50.18155724326527,1.5284771,1.0149658,0.017942,sald-128-1m,File(sald-128-1k),0.935845,1.0,1.0
843,28.268924389447378,1.9990312,1.0310622,0.020871,sald-128-1m,File(sald-128-1k),0.157358,0.921557,1.0
844,24.28262731679153,2.683528,1.0600544,0.010478,sald-128-1m,File(sald-128-1k),0.002642,0.164943,0.711746
845,41.84226670448468,1.8364104,1.0166255,0.006448,sald-128-1m,File(sald-128-1k),0.272135,1.0,1.0
846,8.769127548923867,6.8672113,1.0585154,0.008771,sald-128-1m,File(sald-128-1k),4e-05,0.000468,0.002157
847,15.461863985741022,2.1877575,1.0368152,0.019262,sald-128-1m,File(sald-128-1k),0.008201,0.336155,0.956734
848,81.39049930847611,1.3756644,1.0076839,0.231009,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
849,46.41016907956982,1.9179933,1.0195286,0.026172,sald-128-1m,File(sald-128-1k),0.266334,0.999785,1.0
850,6.505283485385816,7.8020163,1.0705885,0.005668,sald-128-1m,File(sald-128-1k),2.1e-05,0.000183,0.000635
851,26.779384143184505,1.6356521,1.0212479,0.016371,sald-128-1m,File(sald-128-1k),0.614472,1.0,1.0
852,46.35204959070725,2.4572802,1.0392003,0.00572,sald-128-1m,File(sald-128-1k),0.022965,0.548023,0.999966
853,84.85929070405976,1.9314817,1.0147623,0.019309,sald-128-1m,File(sald-128-1k),0.258367,0.992022,1.0
854,29.36802065555118,3.3287404,1.0237782,0.003354,sald-128-1m,File(sald-128-1k),0.007394,0.0651,0.371673
855,83.83071362413824,1.9659715,1.0079851,0.012496,sald-128-1m,File(sald-128-1k),0.229871,0.99271,1.0
856,22.581708741836664,2.2890286,1.0183661,0.014867,sald-128-1m,File(sald-128-1k),0.007454,0.233124,0.989871
857,35.88260292562321,3.3711207,1.0579003,0.006967,sald-128-1m,File(sald-128-1k),0.003041,0.101341,0.397302
858,26.0228290993039,2.4390078,1.0588583,0.003361,sald-128-1m,File(sald-128-1k),0.007728,0.397031,0.999999
859,37.700176459076324,1.7989901,1.018556,0.048142,sald-128-1m,File(sald-128-1k),0.341505,1.0,1.0
860,16.140763678042497,1.720012,1.0415545,0.004885,sald-128-1m,File(sald-128-1k),0.042629,1.0,1.0
861,32.9252396499012,1.8453335,1.0355989,0.011923,sald-128-1m,File(sald-128-1k),0.172564,0.999939,1.0
862,53.33753445510163,1.4630857,1.0122114,0.055046,sald-128-1m,File(sald-128-1k),0.967217,1.0,1.0
863,10.24915818333765,3.6207535,1.0516597,0.008085,sald-128-1m,File(sald-128-1k),0.000112,0.003234,0.025425
864,85.23799331857502,1.8434618,1.0100387,0.009752,sald-128-1m,File(sald-128-1k),0.349784,0.999998,1.0
865,37.95949704884738,1.7098788,1.017577,0.009818,sald-128-1m,File(sald-128-1k),0.291947,1.0,1.0
866,26.777328674212324,2.336482,1.0556203,0.006816,sald-128-1m,File(sald-128-1k),0.016811,0.511285,0.996693
867,47.201094414337106,3.0939765,1.0259844,0.017941,sald-128-1m,File(sald-128-1k),0.016707,0.169622,0.585366
868,67.26131482738877,1.5999883,1.0123326,0.0653,sald-128-1m,File(sald-128-1k),0.767653,1.0,1.0
869,18.528947776102086,1.9215133,1.0324519,0.021729,sald-128-1m,File(sald-128-1k),0.079303,0.93544,1.0
870,26.912135336052117,1.7306601,1.0469835,0.056944,sald-128-1m,File(sald-128-1k),0.217639,1.0,1.0
871,51.30770835243246,3.484435,1.0244428,0.007175,sald-128-1m,File(sald-128-1k),0.008219,0.066703,0.405165
872,29.861324543130706,2.3204694,1.0256333,0.013674,sald-128-1m,File(sald-128-1k),0.026319,0.559631,1.0
873,79.57424122869425,1.4795681,1.0136998,0.081241,sald-128-1m,File(sald-128-1k),0.989497,1.0,1.0
874,23.264643175831818,2.0431244,1.0379609,0.012746,sald-128-1m,File(sald-128-1k),0.074783,0.942158,1.0
875,34.52935580502551,1.9117112,1.017077,0.098491,sald-128-1m,File(sald-128-1k),0.246848,0.990876,1.0
876,37.80973169033735,2.6635787,1.0532248,0.013082,sald-128-1m,File(sald-128-1k),0.019117,0.343285,0.885217
877,180.09521609181326,1.3106315,1.0047987,0.132907,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
878,34.34186920699974,2.3206022,1.028377,0.007972,sald-128-1m,File(sald-128-1k),0.011802,0.671849,1.0
879,46.04090843971624,2.248311,1.02568,0.022509,sald-128-1m,File(sald-128-1k),0.064524,0.73879,1.0
880,24.893961012188775,2.485945,1.0225918,0.005676,sald-128-1m,File(sald-128-1k),0.025319,0.418922,0.997413
881,10.112899686929213,4.139681,1.0638211,0.003526,sald-128-1m,File(sald-128-1k),0.00012,0.003373,0.021988
882,25.004522101064406,2.1309266,1.0450573,0.013323,sald-128-1m,File(sald-128-1k),0.007699,0.546808,1.0
883,48.14249077646235,3.8273053,1.0134723,0.007914,sald-128-1m,File(sald-128-1k),0.009326,0.062139,0.191463
884,40.48977012790466,2.1306498,1.0258098,0.02447,sald-128-1m,File(sald-128-1k),0.128997,0.787955,1.0
885,21.543434535870787,2.1433287,1.0275091,0.009754,sald-128-1m,File(sald-128-1k),0.018155,0.445957,0.987557
886,21.892196316072425,6.2933736,1.0731362,0.002897,sald-128-1m,File(sald-128-1k),0.000291,0.001717,0.005642
887,24.034033504636906,2.9261818,1.0354613,0.009948,sald-128-1m,File(sald-128-1k),0.008201,0.108825,0.519136
888,22.742948907185596,2.7407176,1.0155761,0.004753,sald-128-1m,File(sald-128-1k),0.0214,0.24384,0.812966
889,22.589719127626285,2.0435424,1.0336636,0.096753,sald-128-1m,File(sald-128-1k),0.086762,0.868801,1.0
890,15.825242766733417,5.017032,1.0672807,0.007155,sald-128-1m,File(sald-128-1k),0.000608,0.004906,0.018959
891,39.68658267476429,1.7387121,1.024067,0.073262,sald-128-1m,File(sald-128-1k),0.459986,1.0,1.0
892,17.47258848823775,2.409437,1.0360676,0.011701,sald-128-1m,File(sald-128-1k),0.004345,0.267607,0.877486
893,51.19584195702767,2.3045466,1.0340616,0.008106,sald-128-1m,File(sald-128-1k),0.037289,0.82838,1.0
894,56.35412926316002,2.7438016,1.0157659,0.024185,sald-128-1m,File(sald-128-1k),0.025269,0.25769,0.781749
895,22.323830421780293,1.5134839,1.0233864,0.194719,sald-128-1m,File(sald-128-1k),0.800816,1.0,1.0
896,32.62654204246026,2.3500586,1.0235369,0.018041,sald-128-1m,File(sald-128-1k),0.070146,0.479903,0.98122
897,47.431034355361426,2.2336035,1.0420923,0.036695,sald-128-1m,File(sald-128-1k),0.066714,0.756519,1.0
898,52.37097619347275,1.4757668,1.0118908,0.02553,sald-128-1m,File(sald-128-1k),0.937881,1.0,1.0
899,71.48913316953983,1.8864872,1.0099052,0.014771,sald-128-1m,File(sald-128-1k),0.300057,1.0,1.0
900,16.369635877041134,4.3992486,1.0340377,0.005148,sald-128-1m,File(sald-128-1k),0.001665,0.010213,0.035947
901,18.767023822658906,2.9099386,1.0189135,0.00282,sald-128-1m,File(sald-128-1k),0.001876,0.027686,0.311707
902,54.91963152090993,2.3057427,1.0091981,0.012793,sald-128-1m,File(sald-128-1k),0.086127,0.629061,1.0
903,119.10740524802038,1.3483882,1.0076154,0.166852,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
904,50.09702541289128,1.6609876,1.0208905,0.028767,sald-128-1m,File(sald-128-1k),0.607073,1.0,1.0
905,18.548237087373195,2.4593675,1.0467556,0.019322,sald-128-1m,File(sald-128-1k),0.009119,0.258095,0.862236
906,74.29025285842829,1.2556288,1.0055921,0.231432,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
907,20.67505150855567,3.7156563,1.082724,0.003976,sald-128-1m,File(sald-128-1k),0.001766,0.01806,0.105138
